,title,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,duration_ms,time_signature
6192,Amazed,['The Offspring'],spotify:track:7fqHBZx2NXl4Tw9gtle48L,0.438,0.94,0,-4.741,1,0.0839,0.021,0.0035,0.0844,0.448,136.935,7fqHBZx2NXl4Tw9gtle48L,spotify:track:7fqHBZx2NXl4Tw9gtle48L,266356,4
6193,Amours,['Louise Attaque'],spotify:track:6A6SgUhdVgAd166gfZtzoy,0.46,0.874,2,-5.886,1,0.151,0.0358,0.0,0.0246,0.709,149.441,6A6SgUhdVgAd166gfZtzoy,spotify:track:6A6SgUhdVgAd166gfZtzoy,117627,4
6194,Face For The Radio,['The View'],spotify:track:6vZZC8rgf0XtWKGngKkVWv,0.415,0.423,9,-8.077,1,0.0293,0.698,1.35e-05,0.123,0.501,73.787,6vZZC8rgf0XtWKGngKkVWv,spotify:track:6vZZC8rgf0XtWKGngKkVWv,198373,4
6195,(You Want To) Make A Memory - Pop Album Version,['Bon Jovi'],spotify:track:1NSm9JXojQb5dWxZKZ7q89,0.51,0.417,0,-7.583,1,0.0263,0.111,6.36e-05,0.116,0.145,148.01,1NSm9JXojQb5dWxZKZ7q89,spotify:track:1NSm9JXojQb5dWxZKZ7q89,276453,4
6196,Hollywood,['Nickelback'],spotify:track:5DNyoHl6EZmf8jCRMIkcsv,0.532,0.863,5,-5.07,1,0.0773,0.00124,1.01e-06,0.161,0.814,150.067,5DNyoHl6EZmf8jCRMIkcsv,spotify:track:5DNyoHl6EZmf8jCRMIkcsv,184867,4
6197,English Summer Rain,['Placebo'],spotify:track:6b0uBop5eE4p5ORNGyVSU3,0.576,0.913,10,-7.897,0,0.0519,0.00451,0.00479,0.0822,0.529,108.275,6b0uBop5eE4p5ORNGyVSU3,spotify:track:6b0uBop5eE4p5ORNGyVSU3,241467,4
6198,The Clock,['Thom Yorke'],spotify:track:7aMFgxGAKBCrYdyrY6SMek,0.572,0.68,4,-9.927,1,0.0354,0.203,0.498,0.137,0.723,134.074,7aMFgxGAKBCrYdyrY6SMek,spotify:track:7aMFgxGAKBCrYdyrY6SMek,253373,4
6199,Can Anybody Hear Me,['Kottonmouth Kings'],spotify:track:7mAkZqTd2pYO5shGmXlL5u,0.619,0.713,11,-4.126,0,0.0333,0.00221,0.0,0.666,0.241,150.021,7mAkZqTd2pYO5shGmXlL5u,spotify:track:7mAkZqTd2pYO5shGmXlL5u,266200,4
6200,Perdona,['Tiziano Ferro'],spotify:track:176lZ1vhMMnp2X36nV49WF,0.763,0.711,6,-4.426,0,0.0696,0.439,0.0,0.0704,0.917,95.206,176lZ1vhMMnp2X36nV49WF,spotify:track:176lZ1vhMMnp2X36nV49WF,242120,4
6201,Growing on Me,['The Darkness'],spotify:track:5qX1FwXT2XkMDbwcmqTyiR,0.401,0.848,2,-4.247,1,0.0484,0.00034,2.26e-05,0.342,0.487,136.214,5qX1FwXT2XkMDbwcmqTyiR,spotify:track:5qX1FwXT2XkMDbwcmqTyiR,208880,4
6202,Louie Louie,['Iggy Pop'],spotify:track:15e3sz0HdP1TXxSdZV7bQc,0.376,0.95,3,-5.917,1,0.0909,0.0238,0.0,0.303,0.661,117.225,15e3sz0HdP1TXxSdZV7bQc,spotify:track:15e3sz0HdP1TXxSdZV7bQc,228467,4
6203,Pearls,['Sade'],spotify:track:3nfGcfcTC0B8r0Ixbbws6S,0.177,0.126,7,-16.314,0,0.0316,0.834,0.0035,0.107,0.0392,105.272,3nfGcfcTC0B8r0Ixbbws6S,spotify:track:3nfGcfcTC0B8r0Ixbbws6S,273440,1
6204,Thunder Kiss '65,['White Zombie'],spotify:track:0jI2IdL3Bco0a3IPc7pHbY,0.684,0.859,9,-9.772,1,0.0401,0.000587,0.00285,0.467,0.517,112.663,0jI2IdL3Bco0a3IPc7pHbY,spotify:track:0jI2IdL3Bco0a3IPc7pHbY,234200,4
6205,Is This Love?,['Alison Moyet'],spotify:track:3cf77yltZWQlqEITdESEIc,0.74,0.697,9,-7.184,1,0.0267,0.131,3.9e-06,0.255,0.93,116.721,3cf77yltZWQlqEITdESEIc,spotify:track:3cf77yltZWQlqEITdESEIc,240867,4
6206,It's A Heartache,['Rod Stewart'],spotify:track:79jIZiF4PTIfTtu9jOyiXR,0.551,0.818,11,-5.169,1,0.0301,0.00255,5.18e-05,0.13,0.737,118.973,79jIZiF4PTIfTtu9jOyiXR,spotify:track:79jIZiF4PTIfTtu9jOyiXR,212920,4
6207,Run Away,['Real McCoy'],spotify:track:4WfKAQurm9W0utvBBIlv2Z,0.728,0.928,1,-8.279,1,0.0423,0.000721,0.0054,0.0761,0.652,130.932,4WfKAQurm9W0utvBBIlv2Z,spotify:track:4WfKAQurm9W0utvBBIlv2Z,243880,4
6208,Polk Salad Annie - Elvis Live Version,['Elvis Presley'],spotify:track:3YEElxvBn1mv0B8ZP4dejj,0.552,0.52,4,-13.145,1,0.0589,0.227,0.101,0.786,0.558,144.364,3YEElxvBn1mv0B8ZP4dejj,spotify:track:3YEElxvBn1mv0B8ZP4dejj,289840,4
6209,You,['Nils Lofgren'],spotify:track:1WtDsUAB2sblMCTu0JSWol,0.468,0.427,5,-11.757,0,0.0294,0.706,3.01e-06,0.935,0.545,112.098,1WtDsUAB2sblMCTu0JSWol,spotify:track:1WtDsUAB2sblMCTu0JSWol,216178,4
6210,This Year,['The Mountain Goats'],spotify:track:2M1Qc1mGSI1IYtmJzQtfPq,0.699,0.719,9,-9.481,1,0.0312,0.118,0.00259,0.0913,0.831,138.958,2M1Qc1mGSI1IYtmJzQtfPq,spotify:track:2M1Qc1mGSI1IYtmJzQtfPq,232893,4
6211,Mind Machine,['Scar Symmetry'],spotify:track:0HMhoR3pAlHkojRqpdjkdu,0.435,0.983,6,-3.492,0,0.0535,1.45e-05,0.00676,0.0876,0.568,84.964,0HMhoR3pAlHkojRqpdjkdu,spotify:track:0HMhoR3pAlHkojRqpdjkdu,233561,4
6212,I Thought I Saw Your Face Today,['She & Him'],spotify:track:5p3oOZ7SSIGqBQRwHUqG0b,0.422,0.557,7,-7.653,1,0.029,0.331,0.000678,0.206,0.55,78.949,5p3oOZ7SSIGqBQRwHUqG0b,spotify:track:5p3oOZ7SSIGqBQRwHUqG0b,172333,4
6213,Stellar - Acoustic,['Incubus'],spotify:track:65QweyWLYg5kapDDE8teNn,0.403,0.498,9,-6.888,1,0.0332,0.519,0.0,0.267,0.351,128.192,65QweyWLYg5kapDDE8teNn,spotify:track:65QweyWLYg5kapDDE8teNn,195973,4
6214,I Don't Like The Drugs (But The Drugs Like Me),['Marilyn Manson'],spotify:track:1ZmeCfoWYcLi0sXuxmpogc,0.564,0.837,2,-6.986,1,0.0398,0.00121,0.0,0.846,0.517,93.896,1ZmeCfoWYcLi0sXuxmpogc,spotify:track:1ZmeCfoWYcLi0sXuxmpogc,303467,4
6215,(I Just) Died In Your Arms,['To/Die/For'],spotify:track:2Us619roDJSzr97D8QY0E5,0.577,0.787,11,-5.588,0,0.0314,4.86e-05,2.12e-06,0.0658,0.373,125.064,2Us619roDJSzr97D8QY0E5,spotify:track:2Us619roDJSzr97D8QY0E5,267413,4
6216,Somebody Already Broke My Heart - Live,['Sade'],spotify:track:4PmmZh5RUJkyViJoyouXWt,0.593,0.46,5,-12.824,0,0.0291,0.262,0.0604,0.987,0.399,84.004,4PmmZh5RUJkyViJoyouXWt,spotify:track:4PmmZh5RUJkyViJoyouXWt,313533,4
6217,Dunkla rum,['Lars Winnerbäck'],spotify:track:0vVaGUc6NZfmbcHeVdBAmr,0.274,0.933,0,-4.443,1,0.0405,0.0053,0.000113,0.153,0.836,151.21,0vVaGUc6NZfmbcHeVdBAmr,spotify:track:0vVaGUc6NZfmbcHeVdBAmr,245347,4
6218,Sweet Dream,['Greg Laswell'],spotify:track:7JRJOLKHz88pR0YS4pVCao,0.41,0.234,1,-15.236,1,0.0421,0.798,0.00304,0.108,0.19,93.72,7JRJOLKHz88pR0YS4pVCao,spotify:track:7JRJOLKHz88pR0YS4pVCao,67747,4
6219,Soma,['The Smashing Pumpkins'],spotify:track:4bPX5vKUU9LdGGCFXGpV3r,0.271,0.246,7,-13.593,1,0.0313,0.017,0.784,0.152,0.112,143.191,4bPX5vKUU9LdGGCFXGpV3r,spotify:track:4bPX5vKUU9LdGGCFXGpV3r,399933,4
6220,How Can I Live,['Ill Niño'],spotify:track:4pVbPbnMQbkffvKVGHI218,0.539,0.984,5,-3.098,1,0.0521,5.35e-05,0.0341,0.712,0.505,100.903,4pVbPbnMQbkffvKVGHI218,spotify:track:4pVbPbnMQbkffvKVGHI218,196853,4
6221,Road To Somewhere,['Goldfrapp'],spotify:track:6Rta832u7wZhwnPNymqmf6,0.546,0.384,3,-10.631,1,0.0241,0.881,0.0169,0.115,0.162,97.981,6Rta832u7wZhwnPNymqmf6,spotify:track:6Rta832u7wZhwnPNymqmf6,231933,4
6222,Quien - Live Fuengirola 2007,['Efecto Mariposa'],spotify:track:3z4aCOoVX19ye658WiWvQp,0.631,0.673,2,-4.64,1,0.0324,0.436,0.0,0.786,0.348,80.109,3z4aCOoVX19ye658WiWvQp,spotify:track:3z4aCOoVX19ye658WiWvQp,234533,4
6223,Behind The Crimson Door,['HIM'],spotify:track:2HzMZK0nIbZ8URkt2mjPyb,0.439,0.879,9,-4.91,0,0.0486,0.000279,0.045,0.12,0.292,140.199,2HzMZK0nIbZ8URkt2mjPyb,spotify:track:2HzMZK0nIbZ8URkt2mjPyb,277200,4
6224,Fat,"['""Weird Al"" Yankovic']",spotify:track:2TlKcACV2SNBWHjwC6GpEE,0.872,0.491,6,-12.638,0,0.0535,0.144,2.41e-05,0.0655,0.47,117.009,2TlKcACV2SNBWHjwC6GpEE,spotify:track:2TlKcACV2SNBWHjwC6GpEE,216507,4
6225,Thunder Road,['Bruce Springsteen'],spotify:track:556BL7XJ7PFXX8r3ozKYVa,0.374,0.606,5,-10.836,1,0.0347,0.667,1.23e-06,0.25,0.649,140.267,556BL7XJ7PFXX8r3ozKYVa,spotify:track:556BL7XJ7PFXX8r3ozKYVa,287360,4
6226,Could We,['Cat Power'],spotify:track:4dRe4rlOOHIhigsxIoOu6c,0.69,0.437,7,-8.361,1,0.032,0.694,3.87e-05,0.104,0.737,115.591,4dRe4rlOOHIhigsxIoOu6c,spotify:track:4dRe4rlOOHIhigsxIoOu6c,141440,4
6227,Wheel,['John Mayer'],spotify:track:5PRTTIk7zUJ71X1q0GWlpK,0.582,0.395,10,-8.279,1,0.0274,0.551,0.000118,0.258,0.226,117.179,5PRTTIk7zUJ71X1q0GWlpK,spotify:track:5PRTTIk7zUJ71X1q0GWlpK,332827,4
6228,Living In A Box,['Living In A Box'],spotify:track:05gzfo9KmIHvJoXchhLdkC,0.633,0.936,0,-9.003,1,0.0553,0.24,0.0725,0.124,0.928,111.038,05gzfo9KmIHvJoXchhLdkC,spotify:track:05gzfo9KmIHvJoXchhLdkC,186027,4
6229,Easier To Lie,['Aqualung'],spotify:track:55g0zgv4mhwiqjq3lRCgEE,0.38,0.435,11,-7.946,1,0.029,0.38,0.00267,0.166,0.146,140.937,55g0zgv4mhwiqjq3lRCgEE,spotify:track:55g0zgv4mhwiqjq3lRCgEE,199653,4
6230,Nån gång,['Familjen'],spotify:track:19mbOHk4nGOXCOZ1K6zXyI,0.671,0.883,9,-3.096,0,0.0284,0.0171,0.0162,0.225,0.924,159.984,19mbOHk4nGOXCOZ1K6zXyI,spotify:track:19mbOHk4nGOXCOZ1K6zXyI,190267,4
6231,Have A Heart,['Bonnie Raitt'],spotify:track:5DXvq6kWCNefq4qTSVGGGC,0.717,0.269,8,-15.357,1,0.0378,0.485,5.79e-05,0.0466,0.432,67.726,5DXvq6kWCNefq4qTSVGGGC,spotify:track:5DXvq6kWCNefq4qTSVGGGC,289971,4
6232,Oh! Gravity.,['Switchfoot'],spotify:track:3yvd5ubSC14iltbJVIrYAp,0.447,0.988,2,-2.864,1,0.164,0.00984,0.0,0.665,0.375,156.998,3yvd5ubSC14iltbJVIrYAp,spotify:track:3yvd5ubSC14iltbJVIrYAp,150240,4
6233,Where's The Weed At,['Kottonmouth Kings'],spotify:track:0eTDyWRvwNtJIUKxW4do2x,0.694,0.699,11,-3.79,1,0.0648,0.00221,6.54e-06,0.405,0.423,86.99,0eTDyWRvwNtJIUKxW4do2x,spotify:track:0eTDyWRvwNtJIUKxW4do2x,247507,4
6234,Montanita,['Ratatat'],spotify:track:2QWIKHqO8HrB8Gkvs6DSsk,0.649,0.703,10,-7.634,1,0.0268,0.0445,0.676,0.425,0.575,124.99,2QWIKHqO8HrB8Gkvs6DSsk,spotify:track:2QWIKHqO8HrB8Gkvs6DSsk,300280,4
6235,Losing Hope,['Jack Johnson'],spotify:track:5dZXoqVvv1CmBDGXUWWCd4,0.728,0.398,5,-11.636,1,0.031,0.579,0.00049,0.199,0.566,72.396,5dZXoqVvv1CmBDGXUWWCd4,spotify:track:5dZXoqVvv1CmBDGXUWWCd4,232600,4
6236,Nothing to Lose,['Billy Talent'],spotify:track:0KKE99yOmi67n590TDOWmh,0.453,0.894,4,-3.166,0,0.0489,0.00117,0.0,0.228,0.324,146.76,0KKE99yOmi67n590TDOWmh,spotify:track:0KKE99yOmi67n590TDOWmh,218267,4
6237,Perdido en Mi Habitación,['Mecano'],spotify:track:1hqLBaL9wBlABxrq3FdwwA,0.714,0.916,9,-5.062,1,0.0378,0.118,3.34e-05,0.265,0.939,123.057,1hqLBaL9wBlABxrq3FdwwA,spotify:track:1hqLBaL9wBlABxrq3FdwwA,226747,4
6238,The Dark Ride,['Helloween'],spotify:track:1GtQs2wx7AaoiG0Bc3g8kj,0.155,0.931,3,-5.368,0,0.0688,0.000275,0.000297,0.0685,0.22,159.399,1GtQs2wx7AaoiG0Bc3g8kj,spotify:track:1GtQs2wx7AaoiG0Bc3g8kj,528227,4
6239,Let It Bleed,['The Rolling Stones'],spotify:track:0jSFg8Hqbg6Gkdqd73OP9n,0.557,0.688,0,-8.241,1,0.0291,0.434,0.00106,0.277,0.86,116.229,0jSFg8Hqbg6Gkdqd73OP9n,spotify:track:0jSFg8Hqbg6Gkdqd73OP9n,327867,4
6240,Empire,['Kasabian'],spotify:track:3zwi4tYHfW2LKS7VYpyR3d,0.477,0.906,4,-4.933,0,0.126,0.00302,7.94e-05,0.299,0.264,120.034,3zwi4tYHfW2LKS7VYpyR3d,spotify:track:3zwi4tYHfW2LKS7VYpyR3d,232987,4
6241,Love,['The Smashing Pumpkins'],spotify:track:77iBtXF4aTs4BibE5Qalsi,0.518,0.672,5,-10.809,0,0.0283,0.000863,0.82,0.112,0.313,95.654,77iBtXF4aTs4BibE5Qalsi,spotify:track:77iBtXF4aTs4BibE5Qalsi,261507,4
6242,Without You Here,['The Goo Goo Dolls'],spotify:track:2OetRiA7svb9KwiXkRjhLw,0.494,0.712,5,-5.438,1,0.0272,0.00257,1.06e-06,0.362,0.04,87.917,2OetRiA7svb9KwiXkRjhLw,spotify:track:2OetRiA7svb9KwiXkRjhLw,229400,4
6243,Rumors Of My Demise Have Been Greatly Exaggerated,['Rise Against'],spotify:track:2WhjlsUHb0o5JLRqKjeRJo,0.63,0.924,8,-3.021,1,0.0555,0.0111,0.000608,0.0772,0.409,110.022,2WhjlsUHb0o5JLRqKjeRJo,spotify:track:2WhjlsUHb0o5JLRqKjeRJo,253562,4
6244,Welcome To The Jungle,['Richard Cheese'],spotify:track:2dN4XVCWpu7tfSvOWINrK0,0.672,0.749,8,-4.755,1,0.036,0.3,6.98e-05,0.401,0.463,104.953,2dN4XVCWpu7tfSvOWINrK0,spotify:track:2dN4XVCWpu7tfSvOWINrK0,161913,4
6245,The Bitter End,['Placebo'],spotify:track:5oCOBuBhK6wcwbbF1pm851,0.322,0.913,3,-5.081,0,0.0451,4.25e-05,0.118,0.117,0.514,186.217,5oCOBuBhK6wcwbbF1pm851,spotify:track:5oCOBuBhK6wcwbbF1pm851,190573,4
6246,Honor Thy Father,['Dream Theater'],spotify:track:5KV5QatI2tY5ZLmYMj5mxI,0.357,0.831,7,-7.334,1,0.0972,2.25e-05,0.252,0.0851,0.668,92.297,5KV5QatI2tY5ZLmYMj5mxI,spotify:track:5KV5QatI2tY5ZLmYMj5mxI,612667,4
6247,Rain Dogs,['Tom Waits'],spotify:track:7M9BT26DAgCpbNmn9V28MS,0.782,0.295,2,-13.788,1,0.0844,0.494,3.05e-06,0.0762,0.566,135.08,7M9BT26DAgCpbNmn9V28MS,spotify:track:7M9BT26DAgCpbNmn9V28MS,175933,4
6248,"Hey, Hey Helen",['ABBA'],spotify:track:3ZD6yWKBTI6U9mHEFw6UMp,0.649,0.673,2,-6.608,1,0.0396,0.00233,0.0125,0.0648,0.744,117.87,3ZD6yWKBTI6U9mHEFw6UMp,spotify:track:3ZD6yWKBTI6U9mHEFw6UMp,197230,4
6249,Blue Monday - Single Mix,"['Orgy', 'Chris Lord-Alge', 'Dave ""Rave"" Ogilvie']",spotify:track:7wKxPTr69jQEjOu0nNcijl,0.559,0.767,8,-7.252,1,0.0369,0.000378,7.62e-06,0.0322,0.773,129.819,7wKxPTr69jQEjOu0nNcijl,spotify:track:7wKxPTr69jQEjOu0nNcijl,269693,4
6250,Synthetic,['Spineshank'],spotify:track:7eAnF0Yr5MsC3Y2JOxBaY5,0.48,0.925,6,-4.449,1,0.0538,1.8e-05,8.96e-06,0.14,0.46,150.014,7eAnF0Yr5MsC3Y2JOxBaY5,spotify:track:7eAnF0Yr5MsC3Y2JOxBaY5,190267,4
6251,One Love Karma,['Morcheeba'],spotify:track:0kRimU4I9EiQV1L7B6Ih0C,0.726,0.715,1,-6.638,1,0.0759,0.307,0.0545,0.12,0.545,79.975,0kRimU4I9EiQV1L7B6Ih0C,spotify:track:0kRimU4I9EiQV1L7B6Ih0C,211280,4
6252,Stranger in a Strange Land - 1998 Remaster,['Iron Maiden'],spotify:track:3kcRddAVbPXbud1S1irLk2,0.253,0.891,9,-5.502,1,0.0883,0.111,0.000283,0.106,0.517,109.964,3kcRddAVbPXbud1S1irLk2,spotify:track:3kcRddAVbPXbud1S1irLk2,344507,4
6253,I'll Take Everything,['James Blunt'],spotify:track:3JXVYARc2C8mfqx0pKkSi4,0.484,0.782,8,-8.753,1,0.0424,0.0111,9.6e-05,0.166,0.629,176.04,3JXVYARc2C8mfqx0pKkSi4,spotify:track:3JXVYARc2C8mfqx0pKkSi4,185307,4
6254,Fortunately Gone,['The Breeders'],spotify:track:7EP9dpc5dLQcrqQ2lKTtev,0.782,0.379,11,-19.26,0,0.0427,0.0751,0.255,0.122,0.74,136.442,7EP9dpc5dLQcrqQ2lKTtev,spotify:track:7EP9dpc5dLQcrqQ2lKTtev,104933,4
6255,Forever Love,['Gary Barlow'],spotify:track:5f7Fxt92gU2yl0NLIotiQZ,0.584,0.137,7,-16.267,1,0.0266,0.868,0.00283,0.133,0.14,90.015,5f7Fxt92gU2yl0NLIotiQZ,spotify:track:5f7Fxt92gU2yl0NLIotiQZ,290960,4
6256,Fast As You Can,['Fiona Apple'],spotify:track:1UmmSKPdCtBuJsmbZG9G3u,0.46,0.772,0,-9.233,1,0.0444,0.131,0.0412,0.0527,0.531,138.002,1UmmSKPdCtBuJsmbZG9G3u,spotify:track:1UmmSKPdCtBuJsmbZG9G3u,278267,4
6257,Long Long Way To Go,['Phil Collins'],spotify:track:6XBYDFwkgMjLZK38Hfi48w,0.633,0.2,2,-19.911,0,0.0304,0.881,0.000534,0.0927,0.358,117.33,6XBYDFwkgMjLZK38Hfi48w,spotify:track:6XBYDFwkgMjLZK38Hfi48w,262800,4
6258,Rio Bravo,['CKY'],spotify:track:1sewsbCn24wq4dzgrgjl78,0.484,0.811,2,-9.492,1,0.0435,0.0214,0.00199,0.301,0.415,80.003,1sewsbCn24wq4dzgrgjl78,spotify:track:1sewsbCn24wq4dzgrgjl78,190093,4
6259,Release,"['Timbaland', 'Justin Timberlake']",spotify:track:4Pg30o57dD0rMDrRawZjXH,0.871,0.722,2,-4.917,1,0.164,0.206,6.88e-05,0.117,0.847,123.844,4Pg30o57dD0rMDrRawZjXH,spotify:track:4Pg30o57dD0rMDrRawZjXH,205333,4
6260,Magic,['Bruce Springsteen'],spotify:track:6CgJSUOG2qqO6YYVqVX40m,0.626,0.478,1,-10.791,0,0.0289,0.391,0.0177,0.0875,0.442,131.137,6CgJSUOG2qqO6YYVqVX40m,spotify:track:6CgJSUOG2qqO6YYVqVX40m,165080,4
6261,Can't Stop Now,['Keane'],spotify:track:2ZzvShwzMthbP5g2jlSrAx,0.518,0.734,2,-4.166,0,0.03,0.00807,0.0,0.152,0.352,123.996,2ZzvShwzMthbP5g2jlSrAx,spotify:track:2ZzvShwzMthbP5g2jlSrAx,216596,4
6262,Lost Highway,['Bon Jovi'],spotify:track:42Ao1433zFh6GzuJ12bOpM,0.515,0.851,7,-4.837,1,0.0395,0.000482,4.78e-05,0.279,0.377,125.016,42Ao1433zFh6GzuJ12bOpM,spotify:track:42Ao1433zFh6GzuJ12bOpM,254013,4
6263,Pictures Of Me,['Elliott Smith'],spotify:track:7jZs3rRlsdRJmz6DV7LxlL,0.624,0.398,2,-10.884,0,0.0287,0.121,0.000175,0.118,0.322,134.674,7jZs3rRlsdRJmz6DV7LxlL,spotify:track:7jZs3rRlsdRJmz6DV7LxlL,226973,4
6264,Soft Rock Star,['Metric'],spotify:track:4UJztRDQ0m7AWRujdsIRKv,0.471,0.866,5,-6.519,1,0.0392,0.00474,0.000161,0.191,0.7,168.016,4UJztRDQ0m7AWRujdsIRKv,spotify:track:4UJztRDQ0m7AWRujdsIRKv,240533,4
6265,From Sarah With Love,['Sarah Connor'],spotify:track:68G4daLishzu61bgUjk7IT,0.652,0.514,11,-6.737,0,0.0406,0.328,0.0,0.423,0.13,119.896,68G4daLishzu61bgUjk7IT,spotify:track:68G4daLishzu61bgUjk7IT,306267,4
6266,Walking On The Moon - 2003 Stereo Remastered Version,['The Police'],spotify:track:0BatlyE3ikIgtmoCNXUpp5,0.51,0.343,0,-12.772,1,0.0491,0.00116,0.0361,0.198,0.285,145.943,0BatlyE3ikIgtmoCNXUpp5,spotify:track:0BatlyE3ikIgtmoCNXUpp5,300533,4
6267,Rainy Dayz,"['Mary J. Blige', 'Ja Rule']",spotify:track:1BCLiI0IELkq3x6GAnxD7m,0.412,0.667,6,-6.997,1,0.229,0.195,0.0,0.305,0.533,68.942,1BCLiI0IELkq3x6GAnxD7m,spotify:track:1BCLiI0IELkq3x6GAnxD7m,276373,3
6268,Primal Concrete Sledge,['Pantera'],spotify:track:6lJJcUjhsp0TJRuzUIPOYO,0.38,0.847,2,-12.352,1,0.0897,0.000117,0.265,0.216,0.119,133.182,6lJJcUjhsp0TJRuzUIPOYO,spotify:track:6lJJcUjhsp0TJRuzUIPOYO,133120,4
6269,Cowboys,['Portishead'],spotify:track:0Oks17Yt72jzO7yR6DLHEj,0.461,0.837,10,-2.409,0,0.0465,0.153,5.98e-06,0.115,0.215,76.753,0Oks17Yt72jzO7yR6DLHEj,spotify:track:0Oks17Yt72jzO7yR6DLHEj,279267,4
6270,Galapogos,['The Smashing Pumpkins'],spotify:track:2iE1fn0TXz1PscmYmZYPse,0.357,0.383,1,-15.316,1,0.0312,0.0195,0.757,0.355,0.0405,120.165,2iE1fn0TXz1PscmYmZYPse,spotify:track:2iE1fn0TXz1PscmYmZYPse,286507,4
6271,Innocent Son,['Fleet Foxes'],spotify:track:5e1WERcnphjRRRngnhjaKT,0.507,0.0217,2,-14.721,1,0.0383,0.942,2.96e-06,0.181,0.153,91.74,5e1WERcnphjRRRngnhjaKT,spotify:track:5e1WERcnphjRRRngnhjaKT,187453,3
6272,Who's Your Daddy,['Lordi'],spotify:track:6hmpmn0QpKGERVJo0riKMD,0.522,0.96,9,-2.306,0,0.052,0.000121,0.00792,0.0294,0.563,135.036,6hmpmn0QpKGERVJo0riKMD,spotify:track:6hmpmn0QpKGERVJo0riKMD,217747,4
6273,Helden,"['Apocalyptica', 'Till Lindemann']",spotify:track:0cutIFXzPrJoism7QPqpj5,0.442,0.835,9,-4.486,0,0.0409,0.000147,0.595,0.0953,0.0393,113.039,0cutIFXzPrJoism7QPqpj5,spotify:track:0cutIFXzPrJoism7QPqpj5,258840,4
6274,Miracle Drug,['U2'],spotify:track:7iUnz032LSmFXvxjppkV58,0.369,0.695,11,-5.673,0,0.0557,0.0064,0.000168,0.123,0.134,125.155,7iUnz032LSmFXvxjppkV58,spotify:track:7iUnz032LSmFXvxjppkV58,239040,4
6275,La ciudad de los árboles,['Mägo de Oz'],spotify:track:0uCknrtONtoSd7UWcGe0xj,0.328,0.929,2,-4.19,1,0.0573,0.0114,0.000319,0.155,0.583,107.962,0uCknrtONtoSd7UWcGe0xj,spotify:track:0uCknrtONtoSd7UWcGe0xj,364460,4
6276,"One Year, Six Months",['Yellowcard'],spotify:track:7cADRJ05LekX8qqSkJkNRH,0.497,0.59,7,-7.101,1,0.026,0.475,0.0,0.144,0.628,89.975,7cADRJ05LekX8qqSkJkNRH,spotify:track:7cADRJ05LekX8qqSkJkNRH,208733,4
6277,Sipping On the Sweet Water,['Jens Lekman'],spotify:track:0S9jAHEP5x4H5f1J45Ef2h,0.62,0.707,7,-7.813,1,0.0603,0.0401,0.00198,0.275,0.497,122.504,0S9jAHEP5x4H5f1J45Ef2h,spotify:track:0S9jAHEP5x4H5f1J45Ef2h,251920,4
6278,Breathe,['Nickelback'],spotify:track:1yGJRFYLHNsS6eaSdOd4hi,0.564,0.956,8,-3.433,1,0.0756,0.0164,2.75e-06,0.273,0.414,121.952,1yGJRFYLHNsS6eaSdOd4hi,spotify:track:1yGJRFYLHNsS6eaSdOd4hi,238600,4
6279,Body Movin',['Beastie Boys'],spotify:track:70YCFrCkGkajLHE4AQONms,0.758,0.893,6,-8.532,1,0.121,0.00642,0.011,0.047,0.577,99.008,70YCFrCkGkajLHE4AQONms,spotify:track:70YCFrCkGkajLHE4AQONms,183760,4
6280,When You Sleep,['My Bloody Valentine'],spotify:track:4BAkg1d0rahQ5HyBe40SRq,0.404,0.806,11,-12.251,1,0.047,0.000411,0.789,0.237,0.148,128.911,4BAkg1d0rahQ5HyBe40SRq,spotify:track:4BAkg1d0rahQ5HyBe40SRq,252000,4
6281,Misery,['Green Day'],spotify:track:4ZcnZVXwLDLWI93SLJER3a,0.703,0.729,10,-5.065,0,0.065,0.0346,0.0,0.0995,0.663,161.221,4ZcnZVXwLDLWI93SLJER3a,spotify:track:4ZcnZVXwLDLWI93SLJER3a,305907,4
6282,Dark Light,['HIM'],spotify:track:7431HWEhu8BegyxO5TC7HN,0.355,0.799,1,-4.881,0,0.0534,0.123,0.0077,0.375,0.185,155.326,7431HWEhu8BegyxO5TC7HN,spotify:track:7431HWEhu8BegyxO5TC7HN,270773,4
6283,Too Late,['M83'],spotify:track:5SlAEyfJOnDgCIkKb2jSoq,0.227,0.178,11,-12.278,1,0.0363,0.893,0.738,0.0904,0.0719,189.843,5SlAEyfJOnDgCIkKb2jSoq,spotify:track:5SlAEyfJOnDgCIkKb2jSoq,299933,4
6284,Virginia Avenue,['Tom Waits'],spotify:track:2pTgW5CF6wCla06se7AYlV,0.439,0.237,3,-13.982,1,0.046,0.868,0.0,0.0971,0.209,107.133,2pTgW5CF6wCla06se7AYlV,spotify:track:2pTgW5CF6wCla06se7AYlV,190333,4
6285,Guitar Town,['Steve Earle'],spotify:track:6EtQxcfkQqVibxsUr718YA,0.629,0.718,7,-8.329,1,0.0353,0.173,0.0,0.0976,0.9,165.374,6EtQxcfkQqVibxsUr718YA,spotify:track:6EtQxcfkQqVibxsUr718YA,153133,4
